ALIAS,,ENTRADA_L3_I_20,"Sensor Deteccion Modelo Bit 4.","","Local:3:I.Data.20","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L3_I_21,"Sensor Deteccion Pallet Conveyor en Robot.","","Local:3:I.Data.21","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L3_I_22,"Sensor Cilindro 3 Tope Conveyor Robot Extendido.","","Local:3:I.Data.22","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L3_I_23,"Sensor Cilindro 3 Tope Conveyor Robot Retraido.","","Local:3:I.Data.23","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L3_I_24,"Sensor Cilindro 4 centrador Pallet en Robot Extendido.","","Local:3:I.Data.24","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L3_I_25,"Sensor Cilindro 4 centrador Pallet en Robot Contraido.","","Local:3:I.Data.25","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L3_I_26,"Sensor Cilindro 5 1ra Posicion Desacarga Pallet Extendido.","","Local:3:I.Data.26","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L3_I_27,"Sensor Cilindro 5 1ra Posicion Desacarga Pallet Contraido.","","Local:3:I.Data.27","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L3_I_28,"Sensor Cilindro 6 2da Posicion Descarga Pallet Extendido.","","Local:3:I.Data.28","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L3_I_29,"Sensor Cilindro 6 2da Posicion Descarga Pallet Contraido.","","Local:3:I.Data.29","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L3_I_30,"Sensor Cilindro 7 Desacarga Pallet a Horno Extendido.","","Local:3:I.Data.30","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L3_I_31,"Sensor Cilindro 7 Desacarga Pallet a Horno Contraido.","","Local:3:I.Data.31","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L4_I_00,"Sensor Cilindro 8 Elevador Entrada Extendido.","","Local:4:I.Data.0","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L4_I_01,"Sensor Cilindro 8 Elevador Entrada Contraido.","","Local:4:I.Data.1","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L4_I_02,"Sensor Cilindro 9 2da Posicion Elevador Extendido.","","Local:4:I.Data.2","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L4_I_03,"Sensor Cilindro 9 2da Posicion Elevador Contraido.","","Local:4:I.Data.3","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L4_I_04,"Sensor Cilindro 10 2da Posicion Elevador Extendido.","","Local:4:I.Data.4","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L4_I_05,"Sensor Cilindro 10 2da Posicion Elevador Contraido.","","Local:4:I.Data.5","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L4_I_06,"Sensor Pallet en Elevador de Entrada.","","Local:4:I.Data.6","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L4_I_07,"Sensor Cilindro 11 Puerta Entrada Horno Extendido.","","Local:4:I.Data.7","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L4_I_08,"Sensor Cilindro 11 Puerta Entrada Horno Contraido.","","Local:4:I.Data.8","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L4_I_09,"Sensor Cilindro 12 Translado Paller Horno Izq. Extendido.","","Local:4:I.Data.9","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L4_I_10,"Sensor Cilindro 12 Translado Paller Horno Izq. Contraido.","","Local:4:I.Data.10","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L4_I_11,"Sensor Cilindro 13 Translado Paller Horno Der. Extendido.","","Local:4:I.Data.11","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L4_I_12,"Sensor Cilindro 13 Translado Paller Horno Der. Contraido.","","Local:4:I.Data.12","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L4_I_13,"Sensor Cilindro 14 Puerta Horno Salida Extendido.","","Local:4:I.Data.13","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L4_I_14,"Sensor Cilindro 14 Puerta Horno Salida Contraido.","","Local:4:I.Data.14","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L4_I_15,"Sensor Posicion $NOrigen  Horno.","","Local:4:I.Data.15","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L4_I_16,"Sensor Posicion Pallet Horno Arriba Entrada.","","Local:4:I.Data.16","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L4_I_17,"Sensor Posicion Pallet Horno Arriba Salida.","","Local:4:I.Data.17","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L4_I_18,"Sensor Posicion Pallet Horno Salida.","","Local:4:I.Data.18","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L4_I_19,"Alarma Motor Index Horno.  CR-40","","Local:4:I.Data.19","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L4_I_20,"Motor Corriendo Index Horno.  CR-41","","Local:4:I.Data.20","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L4_I_21,"Sensor Flujo Ventiladores Resistencias Horno.","","Local:4:I.Data.21","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L4_I_22,"Sensor Cilindro 15 Pos 1 Descarga Pallet Horno Frente Extendido.","","Local:4:I.Data.22","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L4_I_23,"Sensor Cilindro 15 Pos 1 Descarga Pallet Horno Frente Contraido.","","Local:4:I.Data.23","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L4_I_24,"Sensor Cilindro 16 Pos 1 Descarga Pallet Horno Atras Extendido.","","Local:4:I.Data.24","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L4_I_25,"Sensor Cilindro 16 Pos 1 Descarga Pallet Horno Atras Contraido.","","Local:4:I.Data.25","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L4_I_26,"Sensor Cilindro 17 Pos 2 Descarga Pallet Horno Extendido.","","Local:4:I.Data.26","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L4_I_27,"Sensor Cilindro 17 Pos 2 Descarga Pallet Horno Contraido.","","Local:4:I.Data.27","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L4_I_28,"Sensor Cilindro 18 Desacarga Pallet Horno Extendido.","","Local:4:I.Data.28","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L4_I_29,"Sensor Cilindro 18 Desacarga Pallet Horno Contraido.","","Local:4:I.Data.29","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L4_I_30,"Sensor Deteccion Pallet Elevador Salida.","","Local:4:I.Data.30","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L4_I_31,"Sensor Cilindro 19 Elevador Salida Extendido.","","Local:4:I.Data.31","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L5_I_00,"Sensor Cilindro 19 Elevador Salida Contraido.","","Local:5:I.Data.0","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L5_I_01,"Sensor Cilindro 20 1ra Posicion Descarga Pallet Conveyor Extendido.","","Local:5:I.Data.1","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L5_I_02,"Sensor Cilindro 20 1ra Posicion Descarga Pallet Conveyor Contraido.","","Local:5:I.Data.2","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L5_I_03,"Sensor Cilindro 21 2da Posicion Descarga Pallet Conveyor Extendido.","","Local:5:I.Data.3","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L5_I_04,"Sensor Cilindro 21 2da Posicion Descarga Pallet Conveyor Contraido","","Local:5:I.Data.4","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L5_I_05,"Sensor Pallet Entrada Conveyor Salida.","","Local:5:I.Data.5","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L5_I_06,"Sensor Pallet Salida Conveyor Salida.","","Local:5:I.Data.6","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L5_I_07,"llave start ciclo.","","Local:5:I.Data.7","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L5_I_08,"Llave Control Calidad Shot.","","Local:5:I.Data.8","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L5_I_09,"Bit Latido Corazon Dispenser HFR.","","Local:5:I.Data.9","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L5_I_10,"Listo Para Dispensar HFR.","","Local:5:I.Data.10","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L5_I_11,"Dispensado en Progreso HFR.","","Local:5:I.Data.11","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L5_I_12,"Error HFR.","","Local:5:I.Data.12","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L5_I_13,"Seleccion Modo Operacion Bit 2 HFR.","","Local:5:I.Data.13","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L5_I_14,"Seleccion Modo Operacion Bit 1 HFR.","","Local:5:I.Data.14","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L5_I_15,"Seleccion Modo Operacion Bit 0 HFR.","","Local:5:I.Data.15","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L5_I_16,"Seleccion del Shot Bit 6 HFR","","Local:5:I.Data.16","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L5_I_17,"Seleccion del Shot Bit 5 HFR.","","Local:5:I.Data.17","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L5_I_18,"Seleccion del Shot Bit 4 HFR.","","Local:5:I.Data.18","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L5_I_19,"Seleccion del Shot Bit 3 HFR.","","Local:5:I.Data.19","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L5_I_20,"Seleccion del Shot Bit 2 HFR.","","Local:5:I.Data.20","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L5_I_21,"Seleccion del Shot Bit 1 HFR.","","Local:5:I.Data.21","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L5_I_22,"Seleccion del Shot Bit 0 HFR.","","Local:5:I.Data.22","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L5_I_23,"Cpu Ok B  Yamaha.","","Local:5:I.Data.23","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L5_I_24,"Servo On B  Yamaha.","","Local:5:I.Data.24","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L5_I_25,"Alarma B  Yamaha.","","Local:5:I.Data.25","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L5_I_26,"Modo Automatico Yamaha. CR-42","","Local:5:I.Data.26","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L5_I_27,"Regreso Origen Completo Yamaha.CR-43","","Local:5:I.Data.27","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L5_I_28,"Secuencia Programa Corriendo Yamaha CR-44","","Local:5:I.Data.28","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L5_I_29,"Secuencia Robot Corriendo Yamaha.CR-45","","Local:5:I.Data.29","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L5_I_30,"Reset Status Robot Yamaha.CR-46","","Local:5:I.Data.30","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L5_I_31,"Salida General 20 Start Triger Graco Yamaha CR-47","","Local:5:I.Data.31","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L6_I_00,"Salida General 21 Fin Programa Graco Yamaha.CR-48","","Local:6:I.Data.0","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L6_I_01,"Salida General 22 Yamaha.CR-49 Bit 1","","Local:6:I.Data.1","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L6_I_02,"Salida General 23 Yamaha.CR-50  Bit 2","","Local:6:I.Data.2","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L6_I_03,"Salida General 24 Yamaha.CR-51  Bit 4","","Local:6:I.Data.3","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L6_I_04,"Salida General 25 Yamaha.CR-52  Bit 8","","Local:6:I.Data.4","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L6_I_05,"Salida General 26 Yamaha.CR-53$NERROR PROGRAMA","","Local:6:I.Data.5","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L6_I_06,"Salida General 27 Yamaha.CR-54$NRobot en prog MAIN.","","Local:6:I.Data.6","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L6_I_07,"Siguiente Maquina Lista Para Recivir.CR-55","","Local:6:I.Data.7","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L6_I_08,"Maquina Anterior Lista Para Enviar.CR-56","","Local:6:I.Data.8","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L6_I_09,"Termico de ventilador resistencias","","Local:6:I.Data.9","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L6_I_10,"","","Local:6:I.Data.10","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L6_I_11,"Sensor Posicion $NOrigen Horno $NSen 2","","Local:6:I.Data.11","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L6_I_12,"","","Local:6:I.Data.12","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L6_I_13,"CR-60$NBY PASS $NSEG ROBOT","","Local:6:I.Data.13","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L6_I_14,"Interlock Puerta$Narriba robot$Nderecho","","Local:6:I.Data.14","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L6_I_15,"Interlock puerta$Nabajo robot lado $Nderecho","","Local:6:I.Data.15","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L6_I_16,"E_Stop_FRH","","Local:6:I.Data.16","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L6_I_17,"Auto_Level_FRH","","Local:6:I.Data.17","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L6_I_18,"FRC_INPUTS_ON","","Local:6:I.Data.18","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L6_I_19,"FRC_OUTPUTS_ON","","Local:6:I.Data.19","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L6_I_20,"Sensor Flujo de Nitrojeno","","Local:6:I.Data.20","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L6_I_21,"Sensor nivel de purga","","Local:6:I.Data.21","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L6_I_22,"","","Local:6:I.Data.22","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L6_I_23,"","","Local:6:I.Data.23","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L6_I_24,"","","Local:6:I.Data.24","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L6_I_25,"","","Local:6:I.Data.25","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L6_I_26,"","","Local:6:I.Data.26","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L6_I_27,"","","Local:6:I.Data.27","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L6_I_28,"","","Local:6:I.Data.28","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L6_I_29,"","","Local:6:I.Data.29","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L6_I_30,"","","Local:6:I.Data.30","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,ENTRADA_L6_I_31,"","","Local:6:I.Data.31","(RADIX := Decimal, ExternalAccess := Read/Write)"
TAG,,EN_AOI_ASPEED_Update,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,EN_AOI_Get_Position,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,EN_AOI_MOVEP_mm,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,EN_AOI_MOVEP_P1,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,EN_AOI_MOVEP_P2,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,EN_AOI_MOVEP_PLC,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,EN_AOI_MOVETS_PLC,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,EN_AOI_PROGRAM1,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,EN_AOI_SERVOFREE,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,EN_AOI_SERVOON,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,EN_AOI_TEACH,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,EN_RUN_TSP,"Enable$NTSP Controller$Nto Run","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,EN_RUN_TSS,"Enable$NTSS Controller$Nto Run","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,EN_RUN_TSX,"Enable$NTSX Controller$Nto Run","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,ERRORES_CONV_ENTRADA,"","DINT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,ERRORES_CONV_SALIDA,"","DINT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,ERRORES_GENERALES,"","DINT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,ERRORES_HORNO,"","DINT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Error_E1_EP,"Error (Expulsar pallet).","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Error_E1_TP,"Error (Transferir pallet).","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Error_E2_TP,"Error (Transferir pallet).","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Error_E3_IP,"Error (Introducir pallet).","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,ERROR_GENERAL,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Error_Numero_E1_EP,"Número de Error (Expulsar pallet).","INT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Error_Numero_E1_TP,"Número de Error (Transferir pallet).","INT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Error_Numero_E2_TP,"Número de Error (Transferir pallet).","INT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Error_Numero_E3_IP,"Número de Error (Introducir pallet).","INT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Estructura_Programa,"","Arreglo[100]","","(Constant := false, ExternalAccess := Read/Write)"
TAG,,Falla_Comunicacion_E1_EP,"Error de Conexion$N(Expulsar pallet).","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Falla_Comunicacion_E1_TP,"Error de Conexion$N(Transferir pallet).","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Falla_Comunicacion_E2_TP,"Error de Conexion$N(Transferir pallet).","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Falla_Comunicacion_E3_IP,"Error de Conexion$N(Introducir pallet).","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Get_Current1,"","YamTSQueryCurrent","","(Constant := false, ExternalAccess := Read/Write)"
TAG,,Get_Current_ONS,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Get_Current_PB,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Get_Load1,"","YamTSQueryLoad","","(Constant := false, ExternalAccess := Read/Write)"
TAG,,Get_Load_ONS,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Get_Load_PB,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Get_Position_PB,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Get_Speed1,"","YamTSQuerySpeed","","(Constant := false, ExternalAccess := Read/Write)"
TAG,,Get_Speed_ONS,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Get_Speed_PB,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Get_Temp1,"","YamTSQueryTemperature","","(Constant := false, ExternalAccess := Read/Write)"
TAG,,Get_Temp_ONS,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Get_Temp_PB,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Get_Voltage1,"","YamTSQueryVoltage","","(Constant := false, ExternalAccess := Read/Write)"
TAG,,Get_Voltage_ONS,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Get_Voltage_PB,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,HMI_Accel_Manual,"HMI Acceleración Manual para servos.","INT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,HMI_BITS_GENERALES,"","DINT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,HMI_Carga_Receta,"Permite la Carga de la receta desde el HMI","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,HMI_CTRL_EDIT_DISP,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,HMI_CTRL_MODO_EDIT,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,HMI_CTRL_MODO_EDIT_BORRAR_DATO,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,HMI_CTRL_MODO_EDIT_GUARDADO,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,HMI_CTRL_MODO_EDIT_GUARDAR_DATO,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,HMI_CTRL_MODO_EDIT_INDICE,"","INT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,HMI_CTRL_MODO_EDIT_INSERTAR_DATO,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,HMI_CTRL_MODO_EDIT_MOV_ANTPOS,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,HMI_CTRL_MODO_EDIT_MOV_SIGPOS,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,HMI_CTRL_MODO_EDIT_PROGRAMA,"","INT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,HMI_CTRL_MODO_TEACH,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,HMI_CTRL_MODO_TEACH1,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,HMI_CTRL_MODO_TEACH2,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,HMI_CTRL_MODO_TEACH_GUARDARPOS,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,HMI_CTRL_MODO_TEACH_GUARDARPRG,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,HMI_CTRL_MODO_TEACH_INDICE,"","INT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,HMI_CTRL_MODO_TEACH_PROGRAMA,"","INT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,HMI_CTRL_TEACH_DISP,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,HMI_Desacel_Manual,"HMI Desaceleración Manual para servos.","INT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,HMI_ERRORES,"","DINT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,HMI_IND_MODO_EDIT_BORRAR_DATO,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,HMI_IND_MODO_EDIT_GUARDAR_DATO,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,HMI_IND_MODO_EDIT_GUARDAR_PRG,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,HMI_IND_MODO_EDIT_INDICE,"","INT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,HMI_IND_MODO_EDIT_INSERTAR_DATO,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
